epoch,loss,val_loss
88,0.15852437427123128,0.16011046242713928
89,0.152597698344427,0.15754893004894258
90,0.15541036035116554,0.15773816120624543
91,0.1458013578196746,0.14910539150238036
92,0.1467329334225312,0.15246189165115356
93,0.14527041818197609,0.16331830716133117
94,0.14228307549358618,0.1689587938785553
95,0.1442363273466324,0.17054213511943817
96,0.13772175002636663,0.15050480580329895
97,0.13547699862738016,0.151355695605278
98,0.13505247825352676,0.14648177349567412
99,0.13268594434081427,0.1428826766014099
100,0.13033358246883867,0.1416034392118454
101,0.12556955583730187,0.14262764263153077
102,0.12760316662778398,0.1402412496805191
103,0.12650040932377937,0.14950008070468904
104,0.1266654465666211,0.1498088505268097
105,0.12367991918946364,0.14345788609981536
106,0.1191005199786725,0.14229198443889618
107,0.1176834080291357,0.13795003187656402
108,0.11731962642394281,0.14494005692005157
109,0.11376374835711499,0.13477461081743242
110,0.11350478010043616,0.14541965234279633
111,0.11351211550646254,0.13856878358125688
112,0.108977249015092,0.13112786197662354
113,0.1069308145527254,0.1376605622768402
114,0.10792020844471156,0.13337262308597564
115,0.1062938805586839,0.13245369547605515
116,0.10229357215507193,0.13189944207668305
117,0.10146814160785807,0.13384770274162291
118,0.10258514242889606,0.1318962436914444
119,0.0977661721391016,0.13377090978622436
120,0.09860763018188816,0.1295155810713768
121,0.0960277221094024,0.13249026095867156
122,0.09426457346286153,0.13237692409753798
123,0.09585680281999337,0.12860792410373686
124,0.09310868715248832,0.12705743384361268
125,0.09299989051375399,0.12871374475955963
126,0.09065133349863273,0.12766925501823426
127,0.09087748724797778,0.12482479268312455
128,0.08963325292686372,0.1337872679233551
129,0.08868498106219165,0.1293294946551323
130,0.08653292434798729,0.1316420841217041
131,0.08464206964994436,0.1294965455532074
132,0.08170623682639444,0.1238756103515625
133,0.08312411781558338,0.12827085053920745
134,0.08547851470242819,0.12854564368724822
135,0.08138613587806655,0.13698182451725005
136,0.08060679077162837,0.1295477015376091
137,0.07671576926675278,0.12201204121112824
138,0.07576078306631982,0.1243638688325882
139,0.07706296582285652,0.1292863038778305
140,0.07839163496310694,0.12892024517059325
141,0.0742760361371074,0.12136863934993744
142,0.07408932525074051,0.12296470981836319
143,0.0723927650017095,0.12534656870365143
144,0.07390307510661201,0.13023844015598296
145,0.07033944364299946,0.12185441929101944
146,0.06981165349677823,0.12495300358533859
147,0.06810749849997735,0.12376890069246292
148,0.06938048935426057,0.12381556659936904
149,0.06898201990134041,0.12146900522708892
150,0.069459356898533,0.12435524940490722
151,0.0699303200541585,0.1282294703722
152,0.06962416665748565,0.11979581636190414
153,0.06397282942190265,0.11960806357860565
154,0.06558733266277854,0.12182945537567139
155,0.0635069212133776,0.12305731332302093
156,0.0646807990182799,0.12199961632490158
157,0.06278687399219067,0.11994892555475235
158,0.06286739987133083,0.1191988252401352
159,0.06210142295611532,0.12134990382194519
160,0.06388907179298876,0.11967707788944244
161,0.06264163958979604,0.12373974323272705
162,0.06009465328940711,0.11807114696502685
163,0.06014819420091004,0.11973671185970307
164,0.058941921812349585,0.11817678713798523
165,0.059929977642640325,0.12130700016021728
166,0.062282857881155354,0.12056080770492554
167,0.057491433649255776,0.11874010241031646
168,0.05899083160443477,0.11746858739852906
169,0.0568404727203471,0.12325586766004562
170,0.24731890955542837,0.23724227154254912
171,0.2037411617059327,0.17586054050922395
172,0.16808370956212648,0.15651913154125213
173,0.14106817284627576,0.1458807841539383
174,0.1177832300091841,0.1325645967721939
175,0.09580290438068004,0.12775914788246154
176,0.08107894010225303,0.12157390302419663
177,0.07070202470876068,0.1190067971944809
178,0.06472191478414503,0.120071781873703
179,0.06091552222240991,0.12092570650577546
180,0.06018261304057231,0.11668404644727706
181,0.05686312374505469,0.11656524139642715
182,0.055270222391475714,0.11564487498998642
183,0.05392937971277001,0.1188421094417572
184,0.05699775250739349,0.12521086215972901
185,0.05414676151335693,0.11749807298183441
186,0.05197018913969807,0.11737814873456955
187,0.051766944502894874,0.11527877616882325
188,0.051352588095186176,0.11886465185880661
189,0.054552989310450925,0.12662293589115142
190,0.0523657295317906,0.12222054958343506
191,0.05182159014602585,0.1167438975572586
192,0.05076478710989463,0.11849375414848327
193,0.05070756295396015,0.11641206395626068
194,0.0505882433689801,0.11885915398597717
195,0.05070659148546872,0.11678786903619766
196,0.04892772481081427,0.11577563899755478
197,0.04985157951904628,0.11906133556365966
198,0.04960209993997488,0.11615681874752044
199,0.0490571639748246,0.12018505984544754
200,0.05036238880365037,0.11623631769418716
201,0.0500733656665587,0.11627156162261963
202,0.049486746738261825,0.11666696786880493
203,0.048798608929821095,0.11818660879135132
204,0.04880340473298108,0.11823580479621887
205,0.05023459988077815,0.12102055162191391
206,0.04828457839577636,0.1154898419380188
207,0.04952366091802594,0.11661284559965134
208,0.04828732206080293,0.11578324204683303
209,0.04832279979847192,0.11634633016586304
210,0.04705938389283348,0.1158611843585968
211,0.04720469238402828,0.11514762318134308
212,0.04753430656992747,0.11646352601051331
213,0.04760638875789921,0.11745361006259918
214,0.04579419303356334,0.11636903661489487
215,0.04604487623131584,0.11738253504037857
216,0.047573994033696804,0.11755934500694275
217,0.04441188803230952,0.11587744897603988
218,0.046687065424307075,0.11484926283359527
219,0.0454032324581871,0.11521339404582977
220,0.044685037413048384,0.11318374180793762
221,0.04530437685522654,0.11434048640727996
222,0.04444440626136599,0.11311524170637131
223,0.04572660048147977,0.11428140914440155
224,0.04391619406364068,0.11552627766132355
225,0.04388071964929385,0.1171700741648674
226,0.04528747300145012,0.11445547550916672
227,0.04213523406039723,0.11395074141025544
228,0.04412816077218609,0.1156644544005394
229,0.04447993424215999,0.11539637815952301
230,0.04435723530123682,0.11489885807037353
231,0.04231696836783397,0.1132354456782341
232,0.043859400117717495,0.11502377140522003
233,0.0429111347550969,0.11288259893655778
234,0.04384128288177207,0.1175521370768547
235,0.04294161991434722,0.11462702417373657
236,0.046303419086563345,0.11524206298589706
237,0.0443067615060837,0.11450199520587921
238,0.04446580643700417,0.11607351112365723
239,0.0427078553992359,0.11340370374917984
240,0.044266689447878385,0.11674711179733277
241,0.04194771252113309,0.11365945661067962
242,0.04148890901263818,0.11382288748025894
243,0.04207078533175106,0.11635110992193222
244,0.0412206139483172,0.1148747901916504
245,0.04272846413952393,0.11360391622781754
246,0.03954350755736058,0.11419101136922837
247,0.04062054274226916,0.11716470313072204
248,0.04237650344898715,0.11299855476617814
249,0.041518382828158076,0.11405347418785096
250,0.03998696636839454,0.11322477078437805
251,0.04107972880007872,0.11340595173835755
252,0.040504662953623705,0.11382725477218628
253,0.04041711213245023,0.11307087045907974
254,0.040695448629725815,0.1132075879573822
255,0.039336517021728586,0.1134956716299057
256,0.04001925044378274,0.1125728924870491
257,0.03948071247472505,0.1123536559343338
258,0.039376518077901976,0.11248119026422501
259,0.0409582526415952,0.11380270564556122
260,0.03917435788750612,0.1124078174829483
261,0.04073617983817073,0.11314887768030167
262,0.040720586087037054,0.11555206900835037
263,0.03828701377435512,0.11288161033391952
264,0.03881916110940998,0.11431876379251481
265,0.039499514073276905,0.1133044399023056
266,0.03845354335657596,0.11291944217681885
267,0.03781147332891806,0.11201267158985138
268,0.039093590956461796,0.11224384814500808
269,0.03775216354830186,0.1121008979678154
270,0.03765578150686742,0.11672168797254562
271,0.03927624963502709,0.112997853577137
272,0.03774154994175812,0.11344554567337037
273,0.03792213843468831,0.112250468313694
274,0.038320312690307334,0.11390823209285736
275,0.03924168059635636,0.11201125293970109
276,0.038934382737987695,0.11318580502271652
277,0.03734015648876023,0.11229074198007584
278,0.03873477051081707,0.11291909754276276
279,0.036939483057280134,0.113593097448349
280,0.03615387312245469,0.11067452496290207
281,0.03571338491204029,0.11165270733833313
282,0.03534010911620361,0.11204571270942688
283,0.036772795498690385,0.11502757406234741
284,0.03566452171413485,0.11201957851648331
285,0.03503582631323838,0.11742228204011917
286,0.03692692045299945,0.11331455844640732
287,0.03509922375524568,0.11219832998514176
288,0.03604307341635311,0.11292576801776887
289,0.03527710835775165,0.11204451191425323
290,0.03473214682858473,0.11141771739721298
291,0.03531215997333853,0.11240074956417084
292,0.03549494879241316,0.11379525053501129
293,0.03685327896527614,0.1119530326128006
294,0.03528377876331154,0.11061871755123139
295,0.03428751087208617,0.11118651276826859
296,0.03400836569618418,0.11057273280620575
297,0.03561254907870789,0.11102082931995391
298,0.03405213348499238,0.11080925494432449
299,0.03362781459087079,0.111947281062603
300,0.03486672404183584,0.11065946567058563
301,0.03445659711913022,0.11214846962690353
302,0.03381931297382737,0.11071280026435852
303,0.034338459221565504,0.1120733591914177
304,0.03379286248153031,0.11138892877101898
305,0.033584795357823424,0.11171749949455262
306,0.03424108978502592,0.11202465343475342
307,0.034404922065051365,0.11185246509313583
308,0.03400301737625524,0.11049578034877777
309,0.032710838709544214,0.11022895973920822
310,0.03305927769305117,0.11100569605827332
311,0.033196998246799544,0.11096871650218963
312,0.03432224518067856,0.10994891548156738
313,0.03390913016393149,0.11106718879938125
314,0.03315878526287833,0.1111942303776741
315,0.032764493213193496,0.11185431295633316
316,0.032550809777112895,0.1109721673130989
317,0.03323753439659214,0.11042280989885331
318,0.03278389333969567,0.11162596714496613
319,0.033100179574274344,0.1111368602514267
320,0.03397868250645182,0.11112195140123367
321,0.03376979061874187,0.11068205726146697
322,0.03297712392682819,0.1119021713733673
323,0.0334112727029911,0.10999765330553055
324,0.033016347324458586,0.1100945103764534
325,0.031524700004629994,0.10959113156795501
326,0.03217448517182769,0.10976465117931367
327,0.03203160633335775,0.11116072565317153
328,0.03183829178838437,0.11041941791772843
329,0.033603038150973895,0.11240056276321411
330,0.03215885125800442,0.10968035912513732
331,0.03228888899478885,0.10963522392511368
332,0.032296217587599936,0.11141522151231766
333,0.031683217754341436,0.11098878610134125
334,0.03205933156782584,0.11213966774940491
335,0.03277813043619439,0.11182965165376663
336,0.031649948430473605,0.10931070536375045
337,0.03176126649328232,0.10991140484809875
338,0.03195827764740477,0.11053946822881698
339,0.030740000257241655,0.11003005045652389
340,0.03177060184433786,0.11072776120901108
341,0.03147367983587992,0.1092874910235405
342,0.03172676723830412,0.11005193907022476
343,0.03128989092471242,0.11228014194965362
344,0.03163980251269817,0.10991065818071365
345,0.0319736368073322,0.11134688264131545
346,0.031843109816911984,0.109150743663311
347,0.031934740218760305,0.1095593569278717
348,0.03238839620255551,0.10991788721084594
349,0.03205106308213248,0.11297612726688384
350,0.031226618479468254,0.10987160289287567
351,0.031010474972664022,0.10997585135698318
352,0.02971417406373486,0.1111830997467041
353,0.030681108081031708,0.1097436271905899
354,0.030346271388627156,0.10972353619337082
355,0.02975468071080146,0.11015974509716034
356,0.029432840608008305,0.10979161500930786
357,0.02911223156906594,0.1098020105957985
358,0.029420580713784283,0.11003865587711334
359,0.030138605986090666,0.10961050361394882
360,0.02927483860654891,0.11056219863891602
361,0.030179276575427343,0.10926391637325286
362,0.02916774071667426,0.10987554842233657
363,0.031253515247199465,0.1102381073832512
364,0.030006889359696722,0.10893831479549408
365,0.030510968921835926,0.11144434851408004
366,0.03121718338334566,0.1095518182516098
367,0.029486947071036832,0.10975464671850205
368,0.0282576515260801,0.1109518032670021
369,0.029296882066541977,0.10809569823741913
370,0.029093275299248645,0.10905095624923707
371,0.028459670610912115,0.1095509620308876
372,0.028406791442198664,0.108585588991642
373,0.028313112050870934,0.10952900111675262
374,0.029348968936396744,0.11178397756814956
375,0.029619146765095073,0.10948806649446488
376,0.028710148928976453,0.10859511935710907
377,0.02832270231970699,0.10928258329629897
378,0.028366811731111614,0.1095234124660492
379,0.029079269783499354,0.10767102682590485
380,0.02854927553668181,0.10954144865274429
381,0.02863881123746576,0.10986682367324829
382,0.028028867006917268,0.10811660373210907
383,0.028676126704043323,0.10937119787931442
384,0.029023364553552776,0.10828647422790527
385,0.02882401126644669,0.1107517796754837
386,0.028238410345297334,0.1084346375465393
387,0.028387897055231162,0.10862959754467011
388,0.027842076412871876,0.10889209079742432
389,0.028518371349363997,0.11023515117168427
390,0.028687651776514184,0.1101603034734726
391,0.0279389739182888,0.10754463613033295
392,0.028695994569921304,0.10834387350082397
393,0.02897178455423798,0.1081560810804367
394,0.028039171253578982,0.10995539635419846
395,0.027884895055433494,0.11007130271196365
396,0.027965440399663692,0.10880904895067214
397,0.027290281128705685,0.11043756091594696
398,0.027944200420473103,0.10903329306840896
399,0.029259854426211016,0.10848479706048965
400,0.028789941643686735,0.10912599098682403
401,0.027494323129744435,0.10931672865152359
402,0.02770393336458692,0.10954383325576782
403,0.027276938323072073,0.10795763599872589
404,0.027999531230146778,0.10870505684614182
405,0.028476289746031558,0.1092092757821083
406,0.028204428026835253,0.10948551619052888
407,0.02739478714279443,0.10861569249629974
408,0.027301600475620177,0.10937012225389481
409,0.027512527344653814,0.11026947414875031
410,0.02848387161115648,0.10868420135974884
411,0.028225855860483793,0.1086374209523201
412,0.02846309893264698,0.11045450282096862
413,0.027787678832085008,0.10934270286560059
414,0.027605218001368198,0.10938021624088287
415,0.027929631303755822,0.11019049847126007
416,0.027766091308353055,0.10772044432163239
417,0.026785941964266667,0.10866127675771713
418,0.026699272993511894,0.10890919905900955
419,0.027084114860834087,0.1110886065363884
420,0.0276570748190756,0.10838315683603286
421,0.02605655861093361,0.10828637474775314
422,0.027193292571144098,0.1084008018374443
423,0.02692948535409769,0.10824174124002457
424,0.02565301241729963,0.10856944304704666
425,0.02532860208311412,0.10889029639959336
426,0.026277143148448857,0.10747105807065964
427,0.02629936319448955,0.10989649832248688
428,0.026337220575998816,0.1091998160481453
429,0.025716148736179476,0.11018717080354691
430,0.02592773562937193,0.10853622889518738
431,0.02544679519374943,0.10845951569080353
432,0.02661462656620348,0.10913864666223526
433,0.02644862955763758,0.10863646131753922
434,0.02676822512791294,0.10865488195419312
435,0.025470994047368283,0.10922371584177017
436,0.025763457332444364,0.1083514415025711
437,0.025406992677445922,0.10876116591691971
438,0.026706345944421443,0.10860836297273636
439,0.02548097703213176,0.10895702469348907
440,0.026095119695789492,0.10853482341766357
441,0.02494433276214144,0.1084002982378006
442,0.025590407830544313,0.10906141674518585
443,0.02625938352157501,0.10875694823265075
444,0.024434580854716424,0.10855424201488495
445,0.025030106420882776,0.110139623939991
446,0.025961751687709006,0.10903384667634965
447,0.026737245319978252,0.10891131776571274
448,0.025650904637811587,0.1089233958721161
449,0.02533659729785596,0.10906929868459701
450,0.025522477598622282,0.1093896383047104
451,0.02565149754196743,0.10952120310068131
452,0.024851575911975097,0.10827857172489166
453,0.024880095792911453,0.1092050192952156
454,0.025903003947614717,0.10840717941522598
455,0.025246877479760975,0.10818175542354584
456,0.025374641278178827,0.1077609887123108
457,0.025085713440502325,0.10732132613658905
458,0.025594119882788594,0.10902349549531937
459,0.025562322207640795,0.10932865333557129
460,0.024331442021878032,0.10769217652082443
461,0.024450968281521948,0.10900387281179429
462,0.025300381189835977,0.10797902911901475
463,0.02568500084512455,0.10966123050451279
464,0.02465982054616285,0.10845251870155334
465,0.024920036622112424,0.10800325345993042
466,0.025152597034156572,0.10881321412324906
467,0.0246682411990626,0.10819215726852417
468,0.024762074820936755,0.1090295563340187
469,0.024294358995543414,0.10835495483875275
470,0.02396624332516252,0.10805001378059387
471,0.0258064480144759,0.10940896600484848
472,0.0247471746898224,0.10827415496110916
473,0.024795541304680264,0.10895256096124649
474,0.02523296968101937,0.10883005690574646
475,0.025345308445029666,0.10809890931844711
476,0.024755067677994614,0.10830818229913712
477,0.024094389074280607,0.10799977236986161
478,0.024789912007000668,0.108831767141819
479,0.024611763047403458,0.10855676120519638
480,0.024450095381690115,0.1085448648929596
481,0.025057024208366398,0.11009342503547669
482,0.025552704341812563,0.10913285434246063
483,0.024773775205013823,0.10844191151857376
484,0.023880287863752556,0.10808283561468124
485,0.02399837204189085,0.10783650469779968
486,0.02349233646521267,0.10895452529191971
487,0.024160810541075276,0.10800700467824936
488,0.024435926125522374,0.10987694680690765
489,0.02430638867538689,0.1078480339050293
490,0.024165880630806984,0.1087299290895462
491,0.022667145191989244,0.10740577453374862
492,0.023928417502489637,0.10765488511323928
493,0.02323490721612424,0.1078208937048912
494,0.022748734647004134,0.10815888285636902
495,0.02439466500219592,0.10854376083612442
496,0.02451004592814286,0.10975610828399658
497,0.02410424362010346,0.10748235946893692
498,0.023170095508517067,0.10919486033916473
499,0.02307519686686393,0.10818238419294357
500,0.022894689075254337,0.109223846077919
501,0.02343469165136005,0.1084079704284668
502,0.023137933833582713,0.1081593924164772
503,0.02266671427752157,0.10753322893381119
504,0.023003179401256454,0.1076650218963623
505,0.0231081506255028,0.10819196885824203
506,0.02235191031605667,0.10800658077001572
507,0.023065158543234064,0.10879542541503906
508,0.023244658192109847,0.10769415217638016
509,0.023590131186930922,0.10769542282819748
510,0.022472031137179726,0.10799445497989654
511,0.02319352990607726,0.10890909963846207
512,0.023299841807414574,0.10831099832057953
513,0.023766393754316068,0.10747342270612717
514,0.023056237645617296,0.1083804783821106
515,0.023192677655261767,0.1079966339468956
516,0.02328977918293124,0.10886646670103073
517,0.02287509588548123,0.1080353227853775
518,0.02286361958765036,0.10722795313596725
519,0.022687921019441924,0.10784303718805313
520,0.02227391146020459,0.10884932076931
521,0.023276863235357367,0.10773951089382172
522,0.02280064635649682,0.1079366888999939
523,0.022524099442468744,0.10828298270702362
524,0.022851951840204807,0.10781138771772385
525,0.022918440198834926,0.10779655575752259
526,0.022923921002255817,0.10844794148206711
527,0.022468816886033225,0.10821041005849838
528,0.023466303798548926,0.10850674945116043
529,0.023046211811628997,0.10826644724607468
530,0.02214678916533603,0.10838039350509644
531,0.022710740171804356,0.10734289330244064
532,0.022331225146010155,0.10758434212207794
533,0.02347110422810187,0.1078383629322052
534,0.022065926898728338,0.10780963438749314
535,0.02226880259934493,0.10865956109762191
536,0.02255352118720995,0.10786638557910919
537,0.023088921974847597,0.1078946185708046
538,0.022540507949466496,0.10788612967729569
539,0.023507691843458592,0.10859613347053527
540,0.022910089395272865,0.10851293730735778
541,0.022475847896050265,0.10804845374822616
542,0.021747543302287578,0.10774671322107315
543,0.02159096196177,0.10793941348791122
544,0.0222293978403433,0.10781035536527633
545,0.022016747724371857,0.10793361747264862
546,0.022297425530740995,0.1081811507344246
547,0.022218025182043428,0.10876044136285781
548,0.022165704697273362,0.10822952681779861
549,0.02272661358460453,0.10755085575580597
550,0.021903993316634417,0.10788950991630554
551,0.022521642762158362,0.1077603999376297
552,0.02283941947202508,0.10753070741891861
553,0.022495222434822566,0.10915544754266739
554,0.022383782782147546,0.10872284269332885
555,0.02307990520551715,0.10855044555664063
556,0.021595013466271958,0.1075366634130478
557,0.02283799762253,0.10861293917894363
558,0.022380716992581765,0.10730677407979965
559,0.022308777577329488,0.1073586569428444
560,0.021969206813370622,0.10742380678653717
561,0.02092416926800853,0.10764206671714782
562,0.02088401649720438,0.10936843687295913
563,0.021381291489833594,0.10781312578916549
564,0.021104018244833943,0.10784112393856049
565,0.020550761046517044,0.10834250128269196
566,0.021703383529480987,0.10735489630699158
567,0.02071987474885227,0.1077805519104004
568,0.021306506575120936,0.10792290979623795
569,0.0213378232170259,0.10777427297830582
570,0.02115482369579804,0.10836879879236222
571,0.021171459870317804,0.108349733710289
572,0.020934290836925665,0.1084516368508339
573,0.021680458440585474,0.10814663261175156
574,0.021614042272829728,0.10932407158613205
575,0.021929731441002662,0.10838223814964294
576,0.02061383289896198,0.10767768436670304
577,0.02072557494098671,0.10815558409690856
578,0.02156810772105961,0.10808205527067184
579,0.020825597505158767,0.10830321061611176
580,0.02049664390443867,0.1077588387131691
581,0.020520074828300133,0.10872363996505738
582,0.02108300917638309,0.10760572493076324
583,0.020494381569937842,0.10840922605991364
584,0.02107041948147441,0.10754407262802124
585,0.020754236694407416,0.10816914021968842
586,0.020844621103192743,0.1084970782995224
587,0.020454278054978698,0.10733704364299775
588,0.020046159674504162,0.10875722575187684
589,0.021161340896842403,0.1083125183582306
590,0.020874637207272277,0.10760058605670929
591,0.0207363202236159,0.10738211739063262
592,0.020631674272273567,0.10900100898742676
593,0.02080868625863889,0.10779180681705475
594,0.02059624173953618,0.10782262134552002
595,0.020422754859289495,0.10699914503097534
596,0.020736108236032193,0.10889043939113617
597,0.020417342968822968,0.10756168764829635
598,0.020356797610745447,0.10874528986215591
599,0.02062444195834964,0.1079162769317627
600,0.020883422492118546,0.10839209580421448
601,0.020267384616373823,0.10898370724916458
602,0.02100167216863521,0.1081421874165535
603,0.021319861260214276,0.10829354488849639
604,0.020290102385142967,0.1077292805314064
605,0.02071171226678308,0.10757611989974976
606,0.019975723846509134,0.10758738023042679
607,0.020151025070083695,0.1091549214720726
608,0.020595399489919234,0.10825288343429565
609,0.020402332767555015,0.10713524180650712
610,0.019930932363427273,0.10807697200775146
611,0.020300272495905596,0.10810351008176804
612,0.020540816491353198,0.108158094227314
613,0.02030903160019129,0.10808452093601227
614,0.021097018230608708,0.10649459946155548
615,0.020331394187024506,0.10837724888324737
616,0.02053226905654693,0.10797666239738464
617,0.020132925324957484,0.1084259432554245
618,0.02002215483470967,0.10872075390815734
619,0.020596095888434852,0.10805608570575714
620,0.020350622426746814,0.10775134789943695
621,0.020346732267048896,0.10715180575847626
622,0.020298377926389246,0.10765554022789002
623,0.020781100266221944,0.10801900511980057
624,0.019673616705906814,0.10847654086351395
625,0.019833486351090418,0.10741975247859954
626,0.02080941326572665,0.10755231553316116
627,0.020327751664856893,0.10732502967119217
628,0.020355351597181742,0.1075088632106781
629,0.021054330775987062,0.10835291528701782
630,0.019947975704195132,0.10819658184051514
631,0.019210686425099627,0.10788234943151474
632,0.019752929232374906,0.1081213726401329
633,0.019267242600219697,0.1093018765449524
634,0.01941333734687025,0.10708911937475205
635,0.019030469301853783,0.1080699011683464
636,0.019774152352038683,0.10815418511629105
637,0.019409892125122574,0.10804915219545365
638,0.019185538666704263,0.10788808435201645
639,0.01869607268763364,0.10774745070934295
640,0.01876833679481584,0.10778771442174911
641,0.018587125360299446,0.1077188241481781
642,0.019211345420624876,0.10788275480270386
643,0.019473822202959745,0.10787989521026611
644,0.018941572860827212,0.10800294685363769
645,0.01904037566223679,0.10776211053133011
646,0.01874350429250992,0.10733421802520753
647,0.019088657019653225,0.10796760249137878
648,0.019062458256285875,0.1075050030350685
649,0.019498234131500564,0.1080624567270279
650,0.01929602314881602,0.10850656527280808
651,0.019942708604096755,0.10777554816007615
652,0.019075078242819163,0.10771461355686188
653,0.01922392142403618,0.10778133845329285
654,0.019270930330499952,0.10793936848640442
655,0.019099989883686108,0.10758239179849624
656,0.019598753972765896,0.10797955608367919
657,0.019431479519588516,0.10788005572557449
658,0.018834525899736894,0.10790093117952347
659,0.019096456733577797,0.10765045672655106
660,0.01983378916438637,0.10797331672906875
661,0.01902715137300377,0.10940664088726043
662,0.019358335076597764,0.10795420134067535
663,0.019153316034025203,0.10756240272521973
664,0.018593459006498975,0.10890577846765519
665,0.01921947376547791,0.10779184347391128
666,0.019261068093204808,0.1075572166442871
667,0.018750930856522928,0.10845353245735169
668,0.019562461037935446,0.1085594020485878
669,0.019391851283944165,0.10869242382049561
670,0.018886357282982852,0.10837621742486954
671,0.019244030534705192,0.10839586317539215
672,0.018981897945538513,0.10730831468105316
673,0.018497611305644156,0.10737608963251113
674,0.017988506289587373,0.10736664479970932
675,0.018290770540736585,0.10736202502250672
676,0.019429583928668247,0.1077865561246872
677,0.020069046435882597,0.10914006567001343
678,0.019358827517783027,0.10821848464012146
679,0.018499951151747213,0.10860691308975219
680,0.019153929217907234,0.1083495118021965
681,0.018757007022178186,0.10754287648200989
682,0.019015822807138073,0.10776673936843872
683,0.018578856884149213,0.10718734472990037
684,0.018517667060104,0.10776301324367524
685,0.019408987368159304,0.10752032375335693
686,0.018531257748208213,0.10774208980798722
687,0.018524429940891422,0.10787969380617142
688,0.018708569720211635,0.10787453484535217
689,0.01947915642450702,0.10782683306932449
690,0.01949261205392055,0.10817997765541076
691,0.01886400755537054,0.1085153494477272
692,0.019160941178394092,0.10739308500289917
693,0.018060418440121854,0.10738068801164627
694,0.018534141483224617,0.10790778803825378
695,0.018592556098155345,0.10822068691253663
696,0.018670313400366054,0.10781420302391052
697,0.018275507711605143,0.10783642655611038
698,0.018341185355596874,0.10738889515399933
699,0.018676414182087202,0.10803583562374115
